【스팸감자볶음만들기】,2인분,10분 이내,아무나,6871953,밑반찬,볶음,일상,감자(중간사이즈)%채소류%2개&스팸%가공식품류%200g&양파%채소류%1/2개&진간장%기타%2T&물엿%기타%2T&물%기타%3~4T&식용유%기타%1T&참기름%기타%1T&,감자(중간사이즈)두개를 깍뚝 썰어서 물에 담궈 주시구요~%스팸(200g짜리)이랑 양파반개도 마찬가지로 깍뚝 썰어 주세요~%끓는물에 감자를 2분간 데쳐 주시구요~%감자 데친물 그대로 스팸도 10초정도 담궈 첨가물을 빼주셔요^^%팬에 식용유한스푼 참기름 한스푼 넣고 감자를 볶아 주시다가%양파를 넣고~ (당근을 넣으심 더이뻐요~당근을 넣으실땐 당근역시 1분정도 데쳐서 이때 넣어 주심 됩니다^^ 감자 데친 물그대로 감자-&gt;당근-&gt;스팸 순서로 데치심 되세요^^)%스팸넣어 볶아 주세요^^ 타지 않게 중불로 볶아 주세요^~^%양파가 살짝 익었다 싶으실때 진간장2스푼 물3~4스푼 물엿2스푼 넣어서 볶으면서 졸여 주세요^~^%요렇게 국물이 없어지면 불을끄고 잔열로 감자를 익혀 주심 됩니다^~^ 너무 오래 볶으시면 감자가 다부서 질수 있어요^^%달달하면서 짭조름~~ 쏙쏙 골라먹는 재미가 굿이에용^~^ 재료도 간단 방법도 간단 오늘 저녁 반찬으로 어떠세용^~^,간편추구형%합리추구형
스팸 돈부리덮밥!반찬이 필요없는 초간단 한그릇 요리,2인분,15분 이내,아무나,6897383,밥/죽/떡,비빔,일상,스팸(小)%가공식품류%1캔&양파%채소류%1개&계란%달걀/유제품%2개&대파%기타%약간&간장%기타%4T&설탕%기타%2T&물%기타%2/3컵(종이컵)&,먼저 스팸은 스틱모양으로 썰어 뜨거운 물에 살짝 데쳐 줍니다%데친 스팸은 아무것도 두르지 않은채 달궈진 팬에 구워 줍니다.%대파는 쫑쫑 썰어주시고 양파는 얇게 채 썰어 주세요%간장4스푼 설탕2스푼 물 2/3컵(종이컵)을 잘 섞어주세요. 설탕이 충분히 녹게 잘 섞어주셔요%계란2개를 깨서 계란물을 만들어 줍니다.%냄비에 양파와 간장소스를 넣고 끓여 주다가 양파가 투명해지면 스팸을 위에 올려 줍니다.%국물이 조금 자작해졌다 싶을때 계란물을 빙 둘러 주세요. 이때 마구 젓지 마시고 자연스럽게 두시면 되요. 마지막으로 대파를 솔솔 뿌려주신 뒤 완성되면 밥위에 올려주시면 끝!%반찬 필요없는 초간단 한그릇 요리 스팸돈부리덮밥 완성입니다.슥슥 비벼 한숟가락 먹어보니 부드러운 계란과 양파에 짭쪼름한 스팸이 만나 참 맛있네요,간편추구형%합리추구형
서가앤쿡에서 먹던 그 요리 '새우 필라프' 만들기 [NO 치킨스톡],2인분,30분 이내,초급,6922433,밥/죽/떡,볶음,일상,대파%채소류%1/2단&양파%채소류%1/2개&애호박%채소류%1/2개&풋고추%채소류%3개&편마늘%채소류%&표고버섯%버섯류%3개&새우%수산물%취향껏&버터%기타%1조각&간장%기타%1큰술&굴소스%기타%1큰술&올리고당%기타%1큰술&계란후라이%달걀/유제품%&마요네즈%기타%&,제일 먼저 재료들을 손질해줍니다. 대파를 송송송 썰어주세요.%양파는 네모낳게 깍둑썰기 해줍니다.%애호박은 십자썰기 해주세요.%풋고추는 미리 물에 깨끗이 씻어주시고 속을 정리해주세요. 그리고 양파와 비슷한 크기로 네모낳게 썰어줍니다.%통마늘은 한 움큼정도 준비해주시고 얇게 편썰기 해주세요.%표고버섯은 채썰기 해주세요.%팬을 약불에 올려주신 뒤 버터 1조각을 넣어줍니다.%버터가 녹으면 대파와 마늘을 넣고%버터에 볶아주세요.%중간에 기름 1큰술 정도 넣어주세요.%마늘과 파의 향이 올라오고 색이 변하기 시작하면%양파를 넣고 같이 볶아줍니다.%양파의 색이 투명해질 때쯤 %호박과 고추를 넣고 같이 볶아주세요.%호박과 고추가 익어갈 때쯤 %버섯과 새우를 넣고 볶아줍니다.%새우의 색이 붉어지면%밥을 넣고 볶아주세요.%뭉쳐있는 밥은 주걱을 이용해서 잘 펴주시면서 볶아주세요.%밥을 한 쪽면으로 밀어주신 뒤%팬의 바닥 면에 간장 1큰술을 넣고%간장을 살짝 태워주세요.%밥을 다시 잘 볶아줍니다.%올리고당 1큰술을 넣고 볶아주시면 완성입니다.%마지막으로 계란 후라이와 마요네즈를 뿌려주시면 정말 완성이에요.,모험추구형%합리추구형
최애반찬 소시지 감자조림,3인분,10분 이내,초급,6932924,밑반찬,조림,일상,감자%채소류%2개&비엔나소시지%가공식품류%10여개&청양고추%기타%2개&식용유%기타%2스푼&식초%기타%1티스푼&간장%기타%2스푼&굴소스%기타%1스푼&물%기타%1/2컵&다진마늘%기타%0.5스푼&맛술%기타%2스푼&황설탕%기타%0.5스푼&올리고당%기타%1.5스푼&참기름%기타%약간&후추%기타%약간&깨소금%기타%약간&,재료 준비해 주세요~%감자는 먹기 좋은 크기로 썰고 청양고추는 송송 썰고 비엔나소시지는 끓는 물에 한번 샤워시켜 준 다음 이등분해 썰어주면 재료 준비 끝!%팬에 기름 약간 두르고 감자 넣고 1~2분 볶아 기름코팅을 시켜 준 다음 물 반컵 넣어 주세요~%적힌 분량의 간장 굴소스 황설탕 맛술 다진마늘 올리고당을 넣어 주세요~%소시지 넣고 한번 휘저어 섞은 후 뚜껑 닫고 감자가 익도록 3분 정도만 끓여 주세요~%마지막에 식초 1티스푼 넣고 센불로 볶아 식초향 날린 후 청양고추 넣고 한번 뒤적거려 준 다음 불 끄고 참기름 깨소금 후추 약간 넣어 마무리 하면 완성!%슴슴하게 간이 적당하게 배여 밥반찬으로 넘 좋은 소시지 감자조림입니다,간편추구형%합리추구형
카라멜 입힌 식빵팝콘 레시피 홈극장 별미,2인분,10분 이내,아무나,6897704,과자,굽기,간식,식빵%제과/제빵%2장&물%기타%5T&설탕%기타%4T&우유%달걀/유제품%3T&버터%기타%1T&,식빵 2개를 가위로 네모지게 잘라 주세요.%식빵을 프라이팬에 올려서 한번 구워내 주세요. 구워진 식빵은 다른곳에 덜어내 주세요.%물 5 T와 설탕 4T를 프라이팬에 올려 프라이팬에 열기에 녹아 내려 물엿처럼 될때까지 가만히 두세요.%설탕물이 끓어 오르기 시작하면 버터 1T를 넣어 주세요%이렇게 버터가 녹으면 색깔이 카라멜 색상이 나와요. 이때 미리 구워 놓았던 식빵을 투하해 주세요. 식빵에 잘 묻어 나도록 잘 섞어 주세요.%식빵에 카라멜 색상이 입혀지면 종이호일을 깔고 한킴식혀 주시면 굳어지면서 식감이 살아나요.%영화 한편 보시러 가시죠~~,간편추구형%모험추구형
목살간장볶음 갈비처럼 야들야들,3인분,60분 이내,초급,6852493,메인반찬,볶음,일상,목살%돼지고기%3장&간장%기타%4숟가락&올리고당%기타%2숟가락&설탕%기타%1숟가락&후추%기타%&다진마늘%기타%0.5숟가락&참기름%기타%1숟가락&깨%기타%&양파%채소류%&브로콜리%채소류%&대파%채소류%&,시간이 어느정도 있어서 고기를 재워놓고 볶으려고 위의 양념재료를 넣고 양념장 부터 만들어 주었어요%목살은 깍둑썰기로 잘라주고 양념장에 버무려서 냉장숙성 30분정도 했답니다%팬에 기름없이 양념된 고기를 바글바글 볶아주다가%양파와 브로콜리를 넣고 볶아주세요~ 저는 집에 있는 야채를 이용해서 넣었어요 ㅋㅋ 당근이라던지 다른 야채가 있으시면 추가로 넣으시면 더 맛있을거 같네요^^%고기가 어정도 익어가면 대파와 깨를 넣고 마무리로 볶아주시면 끝,합리추구형%모험추구형
초간단 밑반찬 파프리카버섯볶음 굴소스가 포인트,4인분,10분 이내,아무나,6892442,밑반찬,볶음,일상,파프리카 빨강이%채소류%1개&파프리카 노랑이%채소류%1개&느타리버섯%버섯류%1팩&대파%채소류%2대&올리브유%기타%1수저&굴 소스%기타%1~2수저&깨%기타%1작은 수저&,굴소스 이용한 초간단 반찬이에요. 아이들 반찬으로 만드신다면 굴소스 1큰술만! 어른들 드신다면 2수저 넣어 짭조름해도 괜찮아요.%파프리카버섯볶음 재료 재료 샷 찰칵~! 흐르는 물에 씻어주고요.%대파는 손가락 길이 정도로 잘라주세요.%파프리카도 손가락 길이 정도로 잘라주세요.%이때 파프리카 위아래 꽁다리 부분은%다져서 냉동실에 넣어놓으면 다양하게 쓰여요.%요렇게 담아두면 볶음밥 짜장 카레 계란찜 등에 넣어 활용 가능해요! 요거 활용하는 레시피도 조만간 바로 올리도록 하죠^^%느타리버섯은 흐르는 물에 가볍게 씻어주고 잘게 찢어 준비했어요.%올리브유를 두른 팬에 중불로 파프리카를 먼저 볶아주세요.%파프리카를 볶다가 느타리버섯을 넣어주고~%굴 소스 1 큰 술 넣어주었어요. 느타리버섯에서 물이 생기지 않게 센 불로 휘리릭 볶아주는 게 포인트!%굴 소스가 잘 버무려지면%막으로 대파를 넣어 볶아줍니다.%숨만 죽을 정도로!%깨 1 작은 수저 넣어 마무리~!%색감 이쁜 파프리카 버섯볶음 완성~! 대파 대신 부추를 넣어도 맛있어요. 아이들 반찬으로 만들었는데~맛있고요. 가끔은 여기다 당면을 불려 함께 볶아주기도 하는데 유리가 좋아해요.,간편추구형%합리추구형
톡톡 터지는 고소함!콘치즈파이 초간단 레시피,1인분,15분 이내,아무나,6900601,빵,굽기,간식,식빵%제과/제빵%2장&설탕%기타%1/2T&캔옥수수%곡류%2T&마요네즈%기타%적당히&피자치즈%달걀/유제품%적당히&,"먼저 식빵은 2개를 겹쳐서 테두리를 깔끔하게 잘라내 주신 뒤 밀대로 식빵을 얇게 밀어 줍니다.%<p class=""step_add add_tip2"">남은 식빵 테두리는 러스크 만들어 드시면 좋아요</p>%캔 옥수수2스푼에 설탕1/2스푼 모짜렐라 치즈 마요네즈를 취향것 넣고 잘 섞어 주세요.%식빵 가운데 콘치즈를 올려주시구요. 식빵 테두리 겉면에 물이나 계란물을 살짝 발라 포크로 꾹꾹 눌러가며 봉합해줍니다.%아무것도 두르지 않은 팬에 노릇노릇 하게 구워주시면 끝!!!이때 속에 치즈가 녹아야 하니 약불에서 천천히 구워주셔요!%톡톡 터지는 고소함 가득 콘치즈 파이 완성입니다^^%반으로 갈라보면 치즈가 쭈욱 늘어나는데요.한입 먹어보니 바삭한 식빵에 고소한 콘치즈가 만나 넘 맛있어요.톡톡 씹히는 옥수수 식감이 참 좋습니다^^",간편추구형%합리추구형%모험추구형
모양까지 예쁜 핑거푸드[양송이버섯 타파스],3인분,20분 이내,초급,6904080,디저트,기타,손님접대,양송이버섯%버섯류%15개&닭가슴살%닭고기%100g&양파%채소류%1/2개&파프리카%채소류%1/3쪽&치즈%달걀/유제품류%2장&후추%기타%살짝&,"양송이 버섯은 꼭지를 제거하고 불순물을 털어 흐르느물에 살짝 씻어주세요%닭가슴살을 잘게 다지고%파프리카와 양파도 잘게 다져줍니다%<p class=""step_add add_tip2"">피클이나 다른 채소들을 이용해도 좋아요~</p>%볼에 다진재료를 넣고 후추를 살짝 뿌려 간을 합니다%양송이버섯 속에 다진재료들을 넣어주고%치즈를 잘라 올려줍니다%<p class=""step_add add_tip2"">피자치즈를 이용해도 좋아요</p>%전자레인지에 치즈가 녹을때까지 돌려주세요%한입에 쏙쏙 먹는재미도 있는 양송이 타파스 완성입니다",모험추구형%합리추구형%건강/안전추구형
배추 된장 무침 간단 달달한 배추 고추장무침,4인분,10분 이내,아무나,6904476,밑반찬,무침,일상,삶은 배추%채소류%3덩어리(+봄동가능)&된장%기타%1큰술&고추장%기타%1/2큰술&참기름%기타%1/2큰술&다진마늘%기타%1/2큰술&깨소금%기타%1/2큰술&통깨%기타%1/2큰술&설탕%기타%1/2작은술&파(송송썰어)%기타%1+1/2큰술&,"배추는 깨끗이 씻어 먹기좋은 크기로 썰어 끓는물에 넣어 데칩니다.%<p class=""step_add add_fire"">센불</p>%삶아낸 배추는 물기를 꼬옥 짜 주세요.%준비한 분량의 양념들을 모두 넣어주세요.%모두 잘 버무려 주면 초간단으로 맛있는 밑반찬! 배추무침 완성입니다!!%몸에 좋은 배추무침 맛있게 드세요^^",간편추구형%건강/안전추구형%합리추구형%모험추구형
미니 새송이버섯 조림,6인분 이상,30분 이내,아무나,6899340,밑반찬,조림,일상,미니새송이버섯%버섯류%1봉지&통마늘%채소류%1줌&양파%채소류%1개&청양고추%기타%1/2개&간장%기타%2큰술&굴소스%기타%1큰술&요리당%기타%2큰술&물%기타%4큰술&참기름%기타%1큰술&통깨%기타%약간&,"미니 새송이 버섯 한봉지 뜯어서 물에 한번 씻어냈어요.%큼지막한것들은 반으로 잘라줍니다.%통마늘 한줌은 편으로 썰어서 준비합니다.%양파 1개도 썰어서 준비합니다.%분량의 양념장을 섞어서 만듭니다.%웍에 식용유 1큰술 두르고 편마늘 넣어 볶아준다음 양파도 넣어 볶아줍니다.%그리고 미니 새송이 버섯도 넣고 들들 볶아줍니다.%그런 다음 양념장 모두 넣어 줍니다.%이제 양념장이 졸아들때까지 중불로 끓여주면 됩니다.%중불로 계속 졸이다가 청양고추 반개도 썰어서 넣어줍니다.%<p class=""step_add add_tip2"">아이들과 같이 먹을꺼라 고추는 조금만 넣었는데요. 매운거 좋아하심 입맛에 맞게 넣어주시면 될거 같아요~</p>%15~20분 정도 졸이면 국물이 걸쭉해지면 불을 꺼줍니다.%마지막에 참기름 1큰술과 통깨뿌려주면 미니 새송이 조림 완성입니다~",건강/안전추구형%합리추구형
간단한 술안주로 최고인 버터갈릭새우 만들기,2인분,15분 이내,아무나,6918977,메인반찬,볶음,술안주,새우%수산물류%20마리&버터%기타%20g&올리고당%기타%2큰술&다진 마늘%기타%1큰술&파슬리%기타%약간&후추%기타%약간&올리브유%기타%약간&소금%기타%약간&,새우는 껍질을 깐 뒤 내장을 제거한다.%손질한 새우에 소금 올리브유 후추를 약간씩 넣고 버무린 다음 10분간 재운다.%버터 20g 다진 마늘 2큰술 올리고당 2큰술 파슬리 가루 약간을 넣어 버터갈릭 소스를 만든다.%프라이팬을 중불로 달군 뒤 새우를 넣고 굽는다.%새우가 살짝 익으면 만들어 둔 버터갈릭 소스를 넣고 볶는다.%버터갈릭 소스가 졸아들 때까지 계속 볶으면 버터갈릭새우가 완성된다.,간편추구형%합리추구형
매콤하게 사랑받는 삼겹살 강정,2인분,15분 이내,아무나,6924357,메인반찬,볶음,일상,두툼한 돼지고기%돼지고기%300-400g&부침가루%기타%1어른 밥숟가락&튀김가루%기타%2어른 밥숟가락&식용유%기타%0.5어른 밥숟가락&케첩%기타%3어른 밥숟가락&고추장%기타%1어른 밥숟가락&설탕%기타%1어른 밥숟가락&다진마늘%기타%0.5어른 밥숟가락&올리고당%기타%2어른 밥숟가락&간장%기타%2어른 밥숟가락&,"재료 중간에 양념을 만들면 급해서 가슴이 너무 뛰니까 먼저 양념 레시피를 다 섞어서 잠시 놓아둡니다%두툼한 삼겹살입니다. 신혼부부 2명 먹을거면 이 정도. 요새는 핏기 흡수제 같은게 있어서 안닦아도 되지만 동네 정육점에서 사셨으면 키친타올로 조금 닦아주세요%<p class=""step_add add_tip2"">아이들이 있다고 하면 한 근(600g)이 조금 안되게 고기를 사시면 될 거 같아요. 소스가 묻기 때문에 생각보다 포만감이 듭니다.</p>%그래도 강정인데 1-2cm정도로 썰어주시면 좋습니다. (남편 엄지손가락 1개정도의 너비)%도마에 부침가루 튀김가루를 적절히 뿌려주세요. 다른 그릇 쓰면 설겆이 거리가 늘어납니다.%주변에 튀지 않게 손으로 조물 조물 해주시면 이 요리의 2/3이 끝납니다. 튀면 혼납니다.%식용유는 아껴야 하니까 조금만 써주세요. 돼지고기에서 기름이 많이 나오겠지만 처음에 늘러붙지 않게 하기 위함입니다. 잘 둘러주세요%<p class=""step_add add_fire"">중불입니다</p>%후라이팬 위 허공에 손을 가져갔을 때 살짝 따듯한 기운이 돌면 살살 내려놓습니다. (손이 후라이팬에 닿으면 혼납니다)%<p class=""step_add add_fire"">중불입니다. </p>%고기의 4면을 돌려가면서 갈색빛으로 익혀줍니다. 이때 기름이 많이 튈수 있으므로 고기를 한쪽으로 몰아서 키친 타올로 닦아주세요. 많이 튀면 혼납니다.%<p class=""step_add add_fire"">중불에서 약불로 갑니다</p>%<p class=""step_add add_tip2"">고기는 한쪽으로 몰아가면서 기름을 닦아주면 됩니다.<br> 괜히 고기 건지지 마세요.</p>%기름을 닦아내시고 최대한 약불에서 그냥 소스 부으세요.%<p class=""step_add add_fire"">최대한 약불입니다!!</p>%<p class=""step_add add_tip2"">표면이 우퉁퉁한 후라이팬은 소스가 탈 위험이 있으니 주의하세요.</p>%쉐킷쉐킷 섞어주세요. 소스 튀면 혼납니다.%<p class=""step_add add_fire"">계속 약불입니다.</p>%접시에 답고 필터 넣지 않고 찍어주시면 완성.%<p class=""step_add add_tip2"">보기 좋게 향신료 좀 뿌려주시면 사랑받습니다.</p>",간편추구형%모험추구형
초간단 아이반찬 오징어간장조림 아이밑반찬으로 좋아요,1인분,10분 이내,초급,6886357,밑반찬,조림,일상,간장%기타%3T&맛술%기타%0.5T&다진마늘%기타%1t티스푼&생강가루%기타%1번톡톡&설탕%기타%0.5T&올리고당%기타%1T&참기름%기타%1t티스푼&통깨%기타%톡톡&물%기타%6T&후추%기타%톡톡&,통깨와참기름빼고위의분량대로 양념장을만들어주세요 양념장이 끓어오르면%오징어를 넣어주세요(오징어는깨끗히 씻어서 먹기좋은 크기로잘라 미리준비해주세요)%청양고추나꽈리고추한개넣고 중불로졸여주세요(아이가맵다싶으면청양고추대신꽈리고추로넣어주세요 청양고추한개정도넣으면약간매콤하면서 아이가먹을수는있겠더라구요 ~~^^)%마지막으로참기름과 통깨톡톡뿌려주믄완성이예요 오징어를 두마리이상할때는위의양념은그대로하시고 양념장양을 입맛에따라조절하세요~~~^^%아이반찬 오징어간장조림 완성~~,간편추구형%건강/안전추구형
♥[신혼밥상] 여름철 별미 숙주냉채,2인분,20분 이내,초급,6934142,메인반찬,무침,손님접대,숙주%채소류%1줌&오이%채소류%1개&크래미 또는 맛살%가공식품류%2~3덩어리&칵테일새우%수산물%20마리&후춧가루%기타%적당히&연겨자%기타%2큰술&설탕%기타%1큰술&소금%기타%1꼬집&다진마늘%기타%1티스푼&올리고당%기타%1큰술&레몬즙 or식초%기타%1큰술&,"튜브형 연겨자 2큰술 레몬즙or식초 질질 1큰술 설탕 1큰술 올리고당 1큰술 다진마늘 1커피스푼 소금 한꼬집을 넣고 겨자소스를 만들어 주세요.%끓는 물에 숙주를 20초 내외로 데친 뒤 재빨리 찬물에 헹궈 물기를 빼주세요.%<p class=""step_add add_tip2"">30초를 넘게 되면 시들시들 아삭아삭 식감이 사라진답니다.</p>%오이를 채썰어 주세요.%크래미 또는 맛살을 찢어주세요.%칵테일새우는 뜨거운 물에 살짝 데쳐주세요.%큰 볼에 데친 숙주 채썬 오이 찢은 크래미 데친 새우를 담아주세요.%후춧가루 톡톡톡!%겨자소스를 붓고 조물조물 해주기만 하면 여름철 별미 냉채 완성!",건강/안전추구형%모험추구형
만물상에 소개된 불 없이 5분만에 만든 오징어채 황금 레시피!,2인분,5분 이내,아무나,6894755,밑반찬,기타,초스피드,진미채%건어물%1줌(크게)&고추장%기타%1T&고추가루%기타%1T&간장%기타%1T&다진마늘%기타%1T&깨%기타%1T&참기름%기타%1T&올리고당%기타%2T&마요네즈%기타%0.5T&물%기타%2T&,"진미채 한줌을 먹기 좋게 잘라 주시구요. 촉촉한 오징어채를 위해 양념 만드는 동안만 뜨거운 물에 담궈 불려 줍니다.%고추장1T+고추가루1T+간장1T+다진마늘1T+깨1T+참기름1T+올리고당2T+마요네즈0.5T+물2T를 넣고 잘 섞어 줍니다%<p class=""step_add add_tip2"">T:성인 숟가락 기준/마요네즈를 넣으면 훨씬 부드러워져요</p>%오징어채는 물기를 짜지 마시고 그대로 체에 건져주시구요.그래야 촉촉한 오징어채가 되요%만들어 놓은 양념과 잘 섞어 줍니다.%양념이 잘 섞이면 비닐랩을 씌워주신 후 젓가락으로 구멍 2-3군데 내주시구요!전자레인지에 2분 돌려 주시면 끝!%만물상에 소개된 불 없이 5분만에 만든 오징어채 완성입니다! 한입 먹어보니 촉촉하면서도 매콤달콤하니 간이 딱 맞고 맛있어요!요리 초보자분들도 쉽게 만들수 있어서 좋아요!",간편추구형%합리추구형%모험추구형
【간단반찬】꽈리고추 햄볶음 만들기~,3인분,10분 이내,아무나,6885909,밑반찬,볶음,일상,꽈리고추%채소류%20개&햄%가공식품류%140g&양파%채소류%1/2개&진간장%기타%2T&굴소스%기타%1/2T&마늘%기타%3쪽&올리고당%기타%2T&식용유%기타%1T&참기름%기타%1T&,꽈리고추(20개)는 먹기좋게 3등분해서 썰어 주시구요~%햄(140g)도 썰어 주세요~%양파1/2개 마늘3쪽도(다진마늘1T)도 준비해 주시구요~%식용유1T+참기름1T두른후 양파먼저 슥슥 볶아 주시다가~%햄넣고 볶아 주세요~ (약불에서 볶아 주세요^^)%양파가 살짝 투명해지면 다진마늘 넣어서 볶아 주시다가~%꽈리고추 넣고 볶다가~%진간장2T 굴소스1/2T 물엿이나 올리고당2T넣고 볶아 주심 끝이에용^^ (굴소스 없으시면 간장 더넣어 주심 되셔요~)%꽈리고추는 너무 익히시면 냉장고 들어갔다 나왔을때 숨이 죽어 맛없는 비주얼이 되요~살짝 덜익었다 싶으실때까지 볶아 주시면 아삭하면서 맛있어용^~^ 간단방법 이지만 완전 맛있고 밥반찬으로 딱 좋아용^^,간편추구형%합리추구형
참치 비빔밥,1인분,5분 이내,아무나,6898328,밥/죽/떡,비빔,일상,참치캔%가공식품류%1/2캔(100g)&고추장%기타%1.5스푼&고추가루%기타%1큰술&간장%기타%1큰술&설탕%기타%1큰술&올리고당%기타%1큰술&참기름%기타%1큰술&밥%쌀%1공기&상추%채소류%3장&김%기타%1줌&계란%기타%1개&,"팬에 양념재료(고추장1.5큰술 고추가루1큰술 간장1큰술 설탕1큰술 올리고당1큰술)을 넣고 섞어준다.%약불에 데우면서 참치를 넣는다. 참기름1큰술을 두른 후 섞어준다.%<p class=""step_add add_tip2"">참치기름은 빼지않고 같이 넣는다.</p>%그릇에 밥 - 상추잘게 찢은것 - 김순으로 얹는다.%김 위에 만들어놓았던 양념을 얹은 후 계란후라이를 얹는다.%완성!",간편추구형%합리추구형
항정살 된장구이 쌈 아니고 샐러드로 품격있게!,2인분,60분 이내,아무나,6850385,메인반찬,굽기,손님접대,항정살%돼지고기%400g&양상추(샐러드채소)%채소류%&된장%기타%1T&간장%기타%2T&맛술%기타%2T&올리고당%기타%2T&설탕%기타%1T&다진마늘%기타%0.5T&참기름%기타%1T&후추%기타%조금&,먼저 분량의 양념을 볼에 넣어 준비합니다 (집집마다의 된장 염도 조절)%준비해놓은 항정살을 양념볼에 넣고 조물조물 양념이 베이도록 해주세요%이대로 냉장고에 30분이상 재어놓습니다%가열 된 팬에 종이호일을 깔고 중약불에 구워주기 시작해요%양념이 된 고기라 쉽게 탈 수 있으니 종이호일을 깔고 타지않게 잘 뒤집어가며 속까지 잘 익혀주세요%샐러드 야채를 접시에 담아내고 구워낸 항정살구이를 올려주면 완성!,건강/안전추구형%합리추구형%모험추구형
낙지 호롱구이,1인분,60분 이내,초급,6935656,메인반찬,굽기,술안주,낙지%수산물%2마리&식용유%기타%2큰술&진간장%기타%3큰술&고추장%기타%1큰술&고춧가루%기타%1큰술&올리고당%기타%1큰술&들기름%기타%1큰술&후추%기타%1/2ts&다진쪽파%기타%1대&,낚지는 밀가루로 박박씻어 머리속을 제거해줍니다.%나무젓가락을 분리하지 않고 낙지 머리를 나무 젓가락에 씌우고 돌돌말아 준 후 반대쪽 나무젓가락을 벌려서 낙지다리를 끼워 고정시킵니다.%위의 양념재료를 모두 넣고 잘섞어줍니다.%팬에 식용유를 두르고 낙지를 돌려가며 반쯤 익힌 후 양념을 바르면서 익힙니다. 만들어둔 위의 양념 양을 모두 사용합니다. 수저로 팬의 바닥에 있는 양념을 계속 떠서 부어가며 양념이 다 낙지에 베게끔 익힙니다.%이쁘게 담아 통깨를 뿌려 마무리 합니다.,모험추구형
중식의 대가 이연복 쉐프 깐풍만두 초간단 레시피,1인분,15분 이내,아무나,6902300,면/만두,볶음,야식,만두%가공식품류%10개&대파%채소류%1대&쥐똥고추(or청양고추)%기타%기호에맞게&다진마늘%기타%1T&간장%기타%1T&설탕%기타%1T&식초%기타%2T&물엿%기타%1/2T&후추%기타%톡톡&,먼저 야채를 잘게 썰어 주시는데요. 이연복 쉐프님은 쥐똥고추를 말씀하셨는데 저는 없어서 매운 청양홍고추를 사용했습니다%후추를 제외한 양념은 미리 한곳에 섞어 줍니다%달궈진 팬에 기름 약간 두르고 만두를 약불에서 노릇하게 구워 주세요%만두가 다 구워지면 한쪽에 밀어두고 다른 한켠에서 대파 다진마늘 매운홍고추를 넣고 볶다가 만두와 섞어 줍니다%준비해둔 양념에 후추약간과 물 3-4스푼을 넣어주고 재빨리 저어 살짝 졸여주면 끝!%야식으로 추천드리고 싶은 이연복쉐프님 깐풍만두 완성입니다%한입 먹어보니 고추의 매콤한 맛 식초의 새콤한 맛 설탕의 달달한 맛이 한데 어우려져 정말 맛있어요.맥주드시는 분들께는 간단한 술안주로도 좋을듯 합니다,간편추구형%합리추구형
자취생 간단요리<메추리알볶음></메추리알볶음>,3인분,30분 이내,초급,6895112,밑반찬,볶음,일상,메추리알%달걀/유제품%1봉지&비엔나소세지%가공식품%2봉지&청양고추%채소류%1~3개&고추장%기타%1~1.5T&케첩%기타%4~5T&진간장%기타%1~1.5T&설탕%기타%2T&물%기타%5~7T&,"양념들은 한군데 모두 넣고 잘 섞어주세요%<p class=""step_add add_tip2"">여기서 간보시고 고추장이 많으면<br> 케첩을 좀 더 넣어주세요!</p>%비엔나는 칼집을 내어줍니다%식용유를 약간 두른 팬에 비엔나를 넣고 구워주세요%비엔나가 거의 다 익을때쯤 메추리알과 청양고추를 넣고 같이 볶아줍니다%비엔나가 완전히 익으면 소스를 넣고 볶아주세요%접시에 담아서 완성~!",합리추구형
휘리릭~ 초간단 맛살볶음~*,2인분,10분 이내,아무나,6928511,밑반찬,볶음,초스피드,맛살%가공식품류%5줄&대파%채소류%적당량&굴소스%기타%취향껏&통깨%기타%&카놀라유%기타%&,맛살 먹기좋게 썰고 대파는 어슷썰기%예열된 팬에 기름을 두르고 맛살을 볶아준다%대파 굴소스 넣고 볶아준다%마무리 통깨 솔솔 뿌려 휘리릭~ 볶아 접시에 담아낸다,간편추구형%합리추구형
갈릭 닭가슴살버섯볶음,2인분,30분 이내,초급,6842456,메인반찬,볶음,영양식,닭가슴살%닭고기%300g&새송이버섯%버섯류%2개&올리브유%기타%3T&간장%기타%2T&물엿%기타%1.5T&다진마늘%기타%2T&설탕%기타%1T&바질%기타%0.5T&,재료준비 버섯 종류는 새송이나 천송이 가능%닭가슴살 한번 헹구어준 후%먹기 좋은 크기로 잘라주세요%버섯도 어슷썰기로 잘라주세요%팬에 올리브유를 적당히 두른후 다진마늘 두큰술 넣어주세요%약한불에 마늘을 잘 익혀주세요%마늘이 살짝 익으면 자른 닭가슴살 넣어주세요%고기의 잡내를 잡아줄 바질%닭가슴살 위에 솔솔 뿌려주세요%닭가슴살이 익으면 버섯도 넣어 익혀주세요%양념 간장2T 설탕1T 물엿1.5T를 넣어 잘 섞어주세요%양념을 넣고 볶아주세요 양념이 잘 베였으면 완성%닭가슴살과 먹음 맛있는 샐러드와 함께 준비,합리추구형
